datetime,station,year,month,day,dayofweek,pm2.5,pm10,no,no2,nox,nh3,so2,co,ozone
2024-06-22,ITO,2024,6,22,5,76.68,111.08,11.73,30.69,25.83,21.48,15.47,1.79,42.37
2024-06-23,ITO,2024,6,23,6,55.15,73.39,11.66,29.97,24.82,21.56,17.16,1.7,66.01
2024-06-24,ITO,2024,6,24,0,60.97,87.76,13.36,27.28,24.84,19.42,18.09,1.8,67.79
2024-06-25,ITO,2024,6,25,1,56.32,77.19,14.79,10.07,17.38,17.23,12.44,1.28,23.88
2024-06-26,ITO,2024,6,26,2,48.3,78.19,15.73,9.69,17.94,17.17,10.68,1.34,16.67
2024-06-27,ITO,2024,6,27,3,31.72,49.0,15.29,8.77,17.09,16.47,17.76,1.26,22.47
2024-06-28,ITO,2024,6,28,4,45.43,113.74,16.33,9.71,18.15,16.76,14.01,1.58,23.31
2024-06-29,ITO,2024,6,29,5,48.29,83.69,15.3,9.41,17.43,16.57,12.78,1.36,22.95
2024-06-30,ITO,2024,6,30,6,61.19,82.42,14.87,10.6,17.72,17.09,20.16,1.25,22.45
2024-07-01,ITO,2024,7,1,0,34.3,47.68,15.64,9.56,17.8,16.82,12.44,1.14,24.74
2024-07-02,ITO,2024,7,2,1,35.91,53.84,16.19,9.54,17.86,16.79,14.27,1.25,31.06
2024-07-03,ITO,2024,7,3,2,39.15,56.22,15.81,9.53,17.92,17.01,15.02,1.39,31.06
2024-07-04,ITO,2024,7,4,3,25.71,45.18,15.9,9.79,17.84,16.96,15.08,1.4,20.78
2024-07-05,ITO,2024,7,5,4,27.36,48.23,15.2,10.15,17.75,17.06,19.13,1.2,21.25
2024-07-06,ITO,2024,7,6,5,23.43,37.97,14.69,10.61,17.58,17.13,18.8,1.1,23.55
2024-07-07,ITO,2024,7,7,6,10.02,20.04,14.26,10.23,17.04,17.17,13.43,1.03,22.95
2024-07-08,ITO,2024,7,8,0,19.22,32.33,16.65,8.59,18.1,16.34,10.95,1.12,24.96
2024-07-09,ITO,2024,7,9,1,39.72,65.35,15.52,8.91,17.35,16.97,8.62,1.39,21.99
2024-07-10,ITO,2024,7,10,2,53.77,83.62,15.63,9.31,17.66,16.64,5.69,0.96,33.37
2024-07-11,ITO,2024,7,11,3,49.6,77.72,15.28,10.0,17.73,17.06,8.62,0.57,33.82
2024-07-12,ITO,2024,7,12,4,21.43,49.86,11.4,27.9,24.1,23.8,12.9,1.51,27.2
2024-07-13,ITO,2024,7,13,5,40.54,67.29,11.56,28.54,24.58,25.95,7.34,0.72,30.06
2024-07-14,ITO,2024,7,14,6,45.39,74.65,11.51,25.08,22.69,25.2,9.1,0.76,29.46
2024-07-15,ITO,2024,7,15,0,44.54,67.13,11.65,29.4,25.11,25.54,11.32,0.66,30.24
2024-07-16,ITO,2024,7,16,1,39.74,57.11,11.91,27.41,24.26,24.5,6.64,0.68,28.25
2024-07-17,ITO,2024,7,17,2,36.35,48.01,11.78,27.21,24.02,24.54,5.66,0.92,19.9
2024-07-18,ITO,2024,7,18,3,41.69,61.59,12.39,29.51,25.77,23.43,8.55,1.64,12.73
2024-07-19,ITO,2024,7,19,4,71.66,99.89,11.74,39.42,30.41,29.6,12.93,1.69,12.48
2024-07-20,ITO,2024,7,20,5,49.77,66.44,9.22,82.01,51.09,51.35,10.29,0.97,18.26
2024-07-21,ITO,2024,7,21,6,42.88,61.22,8.85,72.04,45.47,52.18,10.58,0.9,13.77
2024-07-22,ITO,2024,7,22,0,38.42,63.41,10.66,118.48,71.69,77.37,9.73,1.26,43.8
2024-07-23,ITO,2024,7,23,1,42.43,64.81,11.41,131.93,79.25,97.41,8.66,1.24,22.55
2024-07-24,ITO,2024,7,24,2,50.79,74.66,10.04,108.74,65.96,75.48,10.08,1.2,30.08
2024-07-25,ITO,2024,7,25,3,36.32,56.57,10.63,119.81,72.37,89.06,9.17,1.19,40.64
2024-07-26,ITO,2024,7,26,4,67.98,85.21,9.65,109.77,66.23,66.18,11.44,1.32,29.35
2024-07-27,ITO,2024,7,27,5,74.92,102.42,10.65,119.64,72.28,81.36,15.1,1.4,45.36
2024-07-28,ITO,2024,7,28,6,58.61,79.41,11.14,139.35,83.17,86.44,14.01,1.05,45.71
2024-07-29,ITO,2024,7,29,0,63.28,80.47,10.75,119.93,72.53,149.6,9.35,1.06,36.05
2024-07-30,ITO,2024,7,30,1,63.96,76.61,10.49,106.37,65.12,94.39,13.21,1.14,40.66
2024-07-31,ITO,2024,7,31,2,33.78,39.1,9.98,99.69,61.1,88.82,7.78,1.31,48.32
2024-08-01,ITO,2024,8,1,3,24.87,30.21,10.24,111.15,67.44,78.12,8.75,1.33,47.13
2024-08-02,ITO,2024,8,2,4,39.11,46.09,11.45,115.52,70.75,65.37,12.21,1.66,49.56
2024-08-03,ITO,2024,8,3,5,26.61,31.22,10.44,67.81,44.56,49.36,10.98,1.2,51.38
2024-08-04,ITO,2024,8,4,6,20.33,24.31,9.76,58.29,38.94,47.03,9.21,0.99,47.96
2024-08-05,ITO,2024,8,5,0,23.79,28.07,10.35,64.23,42.58,42.6,10.44,1.18,48.08
2024-08-06,ITO,2024,8,6,1,19.11,22.95,17.16,54.57,42.98,46.54,12.34,1.11,47.06
2024-08-07,ITO,2024,8,7,2,20.44,24.24,33.77,32.86,44.93,53.98,11.68,1.29,24.02
2024-08-08,ITO,2024,8,8,3,20.29,24.42,33.15,36.13,46.17,51.61,14.2,1.26,6.06
2024-08-09,ITO,2024,8,9,4,25.0,28.98,39.69,46.41,56.95,45.4,12.05,1.41,7.43
2024-08-10,ITO,2024,8,10,5,32.96,39.19,46.18,72.9,76.32,25.52,15.16,1.68,9.37
2024-08-11,ITO,2024,8,11,6,28.12,32.11,37.2,56.9,60.49,30.71,14.39,1.5,9.03
2024-08-12,ITO,2024,8,12,0,27.84,30.59,37.82,59.55,62.42,39.39,15.91,1.74,9.09
2024-08-13,ITO,2024,8,13,1,20.64,23.25,38.56,60.85,63.71,38.26,13.57,1.59,12.09
2024-08-14,ITO,2024,8,14,2,36.05,41.22,40.96,77.47,74.51,32.62,13.34,1.66,13.84
2024-08-15,ITO,2024,8,15,3,25.16,27.62,33.87,43.57,50.7,37.89,14.81,1.35,14.97
2024-08-16,ITO,2024,8,16,4,20.91,23.3,38.34,61.62,63.95,46.28,14.31,1.5,12.6
2024-08-17,ITO,2024,8,17,5,32.7,36.43,36.01,60.93,61.65,38.0,16.14,1.62,13.52
2024-08-18,ITO,2024,8,18,6,29.85,33.79,36.17,50.55,56.28,34.53,15.37,1.64,12.21
2024-08-19,ITO,2024,8,19,0,29.63,33.37,42.55,72.29,72.96,54.74,13.01,1.53,12.48
2024-08-20,ITO,2024,8,20,1,29.25,32.67,36.93,45.15,53.98,44.16,13.0,1.18,13.11
2024-08-21,ITO,2024,8,21,2,31.29,34.56,36.7,50.79,56.58,35.04,13.43,1.1,15.27
2024-08-22,ITO,2024,8,22,3,34.75,37.82,31.46,37.72,45.63,37.14,12.05,0.93,14.78
2024-08-23,ITO,2024,8,23,4,37.98,41.23,43.4,74.36,74.84,29.53,11.57,1.48,13.49
2024-08-24,ITO,2024,8,24,5,37.98,41.23,41.06,81.51,75.46,19.35,14.14,1.66,14.03
2024-08-25,ITO,2024,8,25,6,37.98,41.23,32.46,50.61,53.31,41.41,12.76,0.98,13.62
2024-08-26,ITO,2024,8,26,0,37.98,41.23,33.89,51.41,54.9,35.1,11.57,1.03,13.23
2024-08-27,ITO,2024,8,27,1,18.54,24.89,38.8,58.61,62.59,34.44,11.0,1.13,12.64
2024-08-28,ITO,2024,8,28,2,22.12,28.88,39.97,60.55,64.71,30.1,12.21,1.19,12.45
2024-08-29,ITO,2024,8,29,3,25.16,32.01,47.62,74.59,78.33,27.7,14.18,1.64,12.15
2024-08-30,ITO,2024,8,30,4,42.31,55.83,53.36,97.53,95.25,20.68,10.59,1.78,11.73
2024-08-31,ITO,2024,8,31,5,35.56,44.06,33.18,31.81,43.54,31.26,10.5,0.75,16.18
2024-09-01,ITO,2024,9,1,6,38.58,47.57,32.95,41.86,49.05,34.88,19.09,0.82,22.8
2024-09-02,ITO,2024,9,2,0,28.8,38.6,40.11,64.83,67.1,38.9,17.08,0.88,17.96
2024-09-03,ITO,2024,9,3,1,28.11,38.41,37.73,57.77,61.41,31.2,9.92,0.88,21.05
2024-09-04,ITO,2024,9,4,2,22.07,29.1,40.39,55.81,62.53,29.72,14.53,0.99,18.99
2024-09-05,ITO,2024,9,5,3,34.63,45.93,41.0,75.27,73.33,22.04,12.01,1.35,39.93
2024-09-06,ITO,2024,9,6,4,26.05,40.67,53.67,98.67,96.12,19.29,16.78,1.45,18.25
2024-09-07,ITO,2024,9,7,5,28.08,38.69,39.26,57.94,62.73,26.54,14.86,0.98,21.99
2024-09-08,ITO,2024,9,8,6,53.36,70.85,38.23,52.66,59.1,27.08,14.2,1.27,18.37
2024-09-09,ITO,2024,9,9,0,44.56,65.79,44.43,71.73,74.23,24.05,14.06,1.66,21.99
2024-09-10,ITO,2024,9,10,1,38.85,58.86,44.02,75.42,75.9,24.81,15.67,1.65,23.07
2024-09-11,ITO,2024,9,11,2,31.36,51.53,41.68,78.67,75.19,24.05,10.61,1.7,13.6
2024-09-12,ITO,2024,9,12,3,14.72,18.85,30.13,40.76,46.17,32.37,12.93,0.9,10.62
2024-09-13,ITO,2024,9,13,4,17.92,21.62,28.72,49.01,49.4,24.43,14.22,1.07,11.44
2024-09-14,ITO,2024,9,14,5,20.78,35.51,29.05,52.3,51.44,20.69,14.21,1.06,11.33
2024-09-15,ITO,2024,9,15,6,28.53,59.69,29.4,58.59,55.07,25.75,12.72,1.13,11.24
2024-09-16,ITO,2024,9,16,0,33.21,78.11,38.51,82.36,75.12,30.7,8.76,1.55,12.56
2024-09-17,ITO,2024,9,17,1,43.2,78.94,36.89,87.89,76.74,33.47,16.24,1.56,13.17
2024-09-18,ITO,2024,9,18,2,43.15,55.82,34.26,73.21,66.79,30.35,13.39,1.27,10.67
2024-09-19,ITO,2024,9,19,3,26.25,40.23,34.21,71.04,65.59,25.55,10.38,1.28,12.85
2024-09-20,ITO,2024,9,20,4,26.71,49.28,43.39,103.34,90.25,21.38,11.08,1.49,11.57
2024-09-21,ITO,2024,9,21,5,32.86,55.32,40.95,88.3,80.26,26.31,7.47,1.22,16.82
2024-09-22,ITO,2024,9,22,6,64.16,95.43,42.53,85.82,80.03,33.5,4.85,1.45,18.83
2024-09-23,ITO,2024,9,23,0,69.48,104.71,39.13,72.29,70.26,28.26,8.3,1.27,25.97
2024-09-24,ITO,2024,9,24,1,85.56,119.57,43.0,106.1,91.29,25.77,7.72,1.85,29.98
2024-09-25,ITO,2024,9,25,2,71.38,103.03,46.17,113.99,98.17,26.02,10.55,1.56,8.09
2024-09-26,ITO,2024,9,26,3,25.01,38.71,35.05,69.39,65.4,29.5,3.57,1.02,5.21
2024-09-27,ITO,2024,9,27,4,15.25,26.84,35.49,66.52,64.23,28.61,7.21,0.84,7.23
2024-09-28,ITO,2024,9,28,5,11.16,11.48,34.92,68.93,65.05,23.81,7.35,0.83,10.94
2024-09-29,ITO,2024,9,29,6,31.27,30.05,39.93,81.72,75.92,18.07,13.99,0.97,8.29
2024-09-30,ITO,2024,9,30,0,55.81,87.54,38.61,77.91,72.83,17.36,5.04,1.21,9.93
2024-10-01,ITO,2024,10,1,1,57.92,96.82,36.66,74.12,69.23,20.46,13.1,1.45,13.26
2024-10-02,ITO,2024,10,2,2,59.91,116.06,43.98,107.44,92.89,15.74,6.9,1.68,11.71
2024-10-03,ITO,2024,10,3,3,54.55,94.72,47.95,122.93,104.37,18.39,9.61,1.93,14.85
2024-10-04,ITO,2024,10,4,4,54.64,109.95,57.45,155.22,129.27,16.4,9.61,2.24,8.0
2024-10-05,ITO,2024,10,5,5,42.86,85.05,49.27,114.83,101.14,18.28,10.03,1.67,7.96
2024-10-06,ITO,2024,10,6,6,101.0,78.0,39.46,86.88,78.29,18.8,7.19,1.2,14.58
2024-10-07,ITO,2024,10,7,0,130.0,105.0,32.03,79.01,68.06,15.93,15.03,1.19,9.91
2024-10-08,ITO,2024,10,8,1,105.8,210.6,26.39,56.82,51.67,22.15,6.85,1.37,18.02
2024-10-09,ITO,2024,10,9,2,72.67,148.69,22.76,47.31,43.67,19.03,11.38,1.16,21.59
2024-10-10,ITO,2024,10,10,3,51.57,124.73,20.87,35.33,35.76,17.53,12.41,0.95,24.91
2024-10-11,ITO,2024,10,11,4,58.63,157.62,21.15,37.34,37.05,16.77,8.45,1.05,35.2
2024-10-12,ITO,2024,10,12,5,54.22,171.48,29.71,68.63,60.66,28.1,10.54,1.61,30.84
2024-10-13,ITO,2024,10,13,6,82.44,199.88,45.99,124.11,103.41,55.07,9.91,2.6,25.26
2024-10-14,ITO,2024,10,14,0,98.63,211.85,41.64,110.53,92.65,58.26,11.71,2.48,27.28
2024-10-15,ITO,2024,10,15,1,62.05,162.53,29.79,73.03,63.11,35.2,4.55,1.87,28.96
2024-10-16,ITO,2024,10,16,2,73.43,184.93,35.85,100.64,82.68,32.49,6.83,2.66,33.75
2024-10-17,ITO,2024,10,17,3,113.48,227.03,57.69,170.75,137.72,83.77,10.08,4.36,23.87
2024-10-18,ITO,2024,10,18,4,103.23,211.41,59.72,175.93,141.75,120.21,12.75,4.25,14.0
2024-10-19,ITO,2024,10,19,5,115.16,213.73,47.61,145.57,116.13,106.51,14.31,3.5,12.66
2024-10-20,ITO,2024,10,20,6,129.53,219.39,48.91,167.17,173.86,73.18,13.96,3.38,13.95
2024-10-21,ITO,2024,10,21,0,141.07,233.88,40.54,285.96,197.83,19.28,7.4,2.44,12.77
2024-10-22,ITO,2024,10,22,1,159.38,242.75,51.55,206.07,249.32,20.15,10.28,2.93,15.21
2024-10-23,ITO,2024,10,23,2,235.17,314.3,32.29,195.24,146.44,15.68,8.68,2.07,21.33
2024-10-24,ITO,2024,10,24,3,129.53,209.61,23.53,143.9,95.67,15.23,10.13,1.56,29.53
2024-10-25,ITO,2024,10,25,4,116.24,196.29,23.55,155.47,101.84,15.56,14.45,1.53,26.87
2024-10-26,ITO,2024,10,26,5,178.75,279.01,41.26,194.54,153.21,18.02,18.95,2.68,33.5
2024-10-27,ITO,2024,10,27,6,174.61,252.47,62.05,203.3,236.32,21.1,13.06,3.19,11.75
2024-10-28,ITO,2024,10,28,0,132.87,216.43,35.76,125.5,178.69,19.4,10.3,2.41,22.23
2024-10-29,ITO,2024,10,29,1,115.46,192.56,38.0,293.05,189.27,26.44,16.25,2.95,16.08
2024-10-30,ITO,2024,10,30,2,134.53,227.88,35.2,260.4,168.79,25.34,14.55,2.65,11.93
2024-10-31,ITO,2024,10,31,3,184.54,244.36,28.39,180.78,119.24,15.42,13.02,1.88,15.88
2024-11-01,ITO,2024,11,1,4,198.6,240.76,31.01,117.85,127.93,15.78,17.18,1.76,22.61
2024-11-02,ITO,2024,11,2,5,165.34,235.77,37.73,264.89,184.07,16.34,12.15,2.36,25.92
2024-11-03,ITO,2024,11,3,6,205.79,269.36,51.65,250.7,242.21,16.58,12.61,3.25,21.84
2024-11-04,ITO,2024,11,4,0,188.94,264.43,48.47,176.38,200.49,17.74,13.44,3.34,22.68
2024-11-05,ITO,2024,11,5,1,167.66,223.95,72.97,203.97,226.33,20.4,15.89,4.61,12.28
2024-11-06,ITO,2024,11,6,2,185.12,204.97,75.12,177.47,218.24,36.35,8.3,4.23,12.53
2024-11-07,ITO,2024,11,7,3,205.63,227.51,97.08,196.19,183.28,54.21,8.47,4.81,7.55
2024-11-08,ITO,2024,11,8,4,200.05,219.03,67.69,117.85,117.72,38.24,11.85,3.7,16.98
2024-11-09,ITO,2024,11,9,5,165.23,185.36,50.63,75.16,81.13,29.84,15.06,2.81,26.98
2024-11-10,ITO,2024,11,10,6,158.87,175.87,43.19,55.61,64.65,26.07,14.02,2.77,31.88
2024-11-11,ITO,2024,11,11,0,185.27,245.06,58.5,86.25,93.36,32.4,14.81,3.85,31.95
2024-11-12,ITO,2024,11,12,1,203.9,278.89,51.7,69.04,77.79,29.38,19.61,3.34,32.39
2024-11-13,ITO,2024,11,13,2,401.99,514.75,34.7,29.55,43.86,21.1,11.3,3.81,43.34
2024-11-14,ITO,2024,11,14,3,232.68,355.63,44.49,44.07,59.56,24.7,13.91,3.86,32.25
2024-11-15,ITO,2024,11,15,4,229.96,323.59,35.15,23.63,39.72,19.56,12.43,2.58,45.27
2024-11-16,ITO,2024,11,16,5,305.92,418.04,37.56,29.29,45.5,21.08,12.6,3.49,51.98
2024-11-17,ITO,2024,11,17,6,466.72,573.92,36.14,25.65,40.96,20.12,11.71,3.39,39.61
2024-11-18,ITO,2024,11,18,0,233.17,418.67,22.76,42.94,38.02,18.32,9.76,3.06,24.31
2024-11-19,ITO,2024,11,19,1,348.34,432.3,19.31,79.45,57.96,20.12,8.99,1.92,23.32
2024-11-20,ITO,2024,11,20,2,224.68,306.43,22.07,109.24,75.98,23.12,9.36,2.14,29.31
2024-11-21,ITO,2024,11,21,3,174.94,248.42,22.85,122.07,83.51,23.95,9.48,2.2,28.55
2024-11-22,ITO,2024,11,22,4,233.64,307.89,22.81,122.58,83.72,24.93,7.21,2.46,28.57
2024-11-23,ITO,2024,11,23,5,186.19,248.29,25.71,164.11,108.19,29.13,9.92,2.79,28.06
2024-11-24,ITO,2024,11,24,6,110.18,160.11,23.05,127.85,86.69,25.17,7.33,1.91,28.19
2024-11-25,ITO,2024,11,25,0,228.04,286.3,17.38,58.78,45.29,20.23,7.33,1.59,27.3
2024-11-26,ITO,2024,11,26,1,169.48,232.31,18.15,60.24,46.8,19.38,8.87,1.41,27.71
2024-11-27,ITO,2024,11,27,2,147.39,215.65,20.59,91.42,65.35,21.55,8.45,1.86,28.53
2024-11-28,ITO,2024,11,28,3,178.8,253.09,26.39,162.69,108.0,28.87,7.29,3.02,20.33
2024-11-29,ITO,2024,11,29,4,173.49,251.91,31.82,238.1,152.52,33.99,9.66,3.78,18.86
2024-11-30,ITO,2024,11,30,5,195.29,276.99,31.13,239.27,152.58,32.17,10.59,3.24,16.26
2024-12-01,ITO,2024,12,1,6,134.91,197.62,27.42,192.12,124.48,27.57,14.53,2.18,15.85
2024-12-02,ITO,2024,12,2,0,118.33,186.51,27.14,194.59,125.57,27.69,12.31,2.26,15.48
2024-12-03,ITO,2024,12,3,1,100.64,162.34,24.16,158.07,103.73,26.37,9.18,1.83,15.27
2024-12-04,ITO,2024,12,4,2,59.24,110.47,19.48,98.21,68.0,20.94,8.6,1.14,20.84
2024-12-05,ITO,2024,12,5,3,69.02,124.74,24.17,153.87,101.48,28.34,5.73,1.53,21.55
2024-12-06,ITO,2024,12,6,4,88.23,146.56,24.82,154.16,112.09,30.22,10.72,1.85,20.18
2024-12-07,ITO,2024,12,7,5,118.79,189.95,36.81,216.38,183.02,41.43,7.72,2.75,19.87
2024-12-08,ITO,2024,12,8,6,172.73,253.94,47.04,193.95,144.38,52.6,11.3,3.09,8.81
2024-12-09,ITO,2024,12,9,0,93.28,139.56,20.27,145.64,93.94,27.64,11.1,1.29,14.31
2024-12-10,ITO,2024,12,10,1,100.33,148.94,17.53,112.4,74.05,26.55,10.46,1.07,13.38
2024-12-11,ITO,2024,12,11,2,93.95,151.65,19.42,142.03,91.33,30.01,7.94,1.43,25.4
2024-12-12,ITO,2024,12,12,3,151.53,222.97,20.93,173.35,109.21,31.54,8.98,1.66,23.09
2024-12-13,ITO,2024,12,13,4,103.19,170.76,15.49,86.17,58.43,25.86,10.34,1.04,34.66
2024-12-14,ITO,2024,12,14,5,99.11,162.25,18.32,125.0,81.39,27.57,11.75,1.4,27.39
2024-12-15,ITO,2024,12,15,6,189.66,267.58,28.79,224.47,168.25,38.3,8.98,2.4,20.91
2024-12-16,ITO,2024,12,16,0,299.54,399.68,32.8,248.68,209.39,42.81,8.77,3.43,19.71
2024-12-17,ITO,2024,12,17,1,328.89,419.86,43.12,260.53,284.88,52.76,14.46,4.24,13.56
2024-12-18,ITO,2024,12,18,2,399.18,496.86,31.1,243.09,192.38,43.02,20.14,3.28,13.51
2024-12-19,ITO,2024,12,19,3,349.89,446.27,48.34,258.09,269.07,56.06,17.79,4.11,7.76
2024-12-20,ITO,2024,12,20,4,326.63,409.68,29.49,227.71,174.95,39.08,13.72,2.6,7.05
2024-12-21,ITO,2024,12,21,5,202.22,267.27,28.26,173.62,157.46,38.48,21.46,2.3,14.54
2024-12-22,ITO,2024,12,22,6,286.6,362.34,44.14,282.35,275.36,51.81,17.86,3.35,9.96
2024-12-23,ITO,2024,12,23,0,268.56,343.29,28.23,242.56,160.01,36.43,17.83,1.75,6.07
2024-12-24,ITO,2024,12,24,1,179.88,229.09,23.42,142.23,94.67,31.85,18.52,1.33,8.29
2024-12-25,ITO,2024,12,25,2,170.8,229.92,33.48,138.16,100.71,21.26,21.3,2.35,15.12
2024-12-26,ITO,2024,12,26,3,199.82,275.47,31.31,135.26,97.4,48.51,24.79,2.45,16.83
2024-12-27,ITO,2024,12,27,4,154.11,186.61,23.96,77.55,60.73,48.76,17.42,1.39,14.23
2024-12-28,ITO,2024,12,28,5,93.38,119.11,22.82,68.71,55.09,37.37,17.14,1.24,14.05
2024-12-29,ITO,2024,12,29,6,98.52,128.91,18.65,38.12,35.38,32.04,17.84,0.76,14.63
2024-12-30,ITO,2024,12,30,0,94.41,121.45,17.09,32.22,30.94,26.46,13.27,0.96,15.02
2024-12-31,ITO,2024,12,31,1,145.23,194.6,19.33,64.03,49.71,32.95,10.21,1.62,15.31
2019-01-01,Punjabi_Bagh,2019,1,1,1,306.92,459.07,30.22,59.67,56.38,41.76,21.59,3.06,18.79
2019-01-02,Punjabi_Bagh,2019,1,2,2,378.98,539.26,56.56,83.96,90.76,44.34,20.29,2.77,25.71
2019-01-03,Punjabi_Bagh,2019,1,3,3,429.62,553.89,29.76,60.83,56.6,46.83,7.16,2.05,16.04
2019-01-04,Punjabi_Bagh,2019,1,4,4,265.22,388.77,37.53,85.98,76.32,61.51,22.09,2.46,10.93
2019-01-05,Punjabi_Bagh,2019,1,5,5,229.34,351.46,51.87,133.15,113.1,85.41,20.09,2.28,30.22
2019-01-06,Punjabi_Bagh,2019,1,6,6,147.24,211.4,11.62,89.24,56.94,83.79,21.34,1.25,16.22
2019-01-07,Punjabi_Bagh,2019,1,7,0,190.05,272.54,30.77,98.01,77.21,84.09,22.58,1.46,13.86
2019-01-08,Punjabi_Bagh,2019,1,8,1,161.77,229.58,9.86,77.57,49.3,75.46,23.78,1.2,18.43
2019-01-09,Punjabi_Bagh,2019,1,9,2,135.83,212.17,9.8,77.5,49.21,66.33,21.2,1.22,23.54
2019-01-10,Punjabi_Bagh,2019,1,10,3,180.19,278.73,33.37,101.65,80.96,70.19,22.21,1.77,21.84
2019-01-11,Punjabi_Bagh,2019,1,11,4,299.15,456.33,115.16,203.99,202.34,79.1,15.77,3.05,14.01
2019-01-12,Punjabi_Bagh,2019,1,12,5,317.02,468.64,105.89,208.14,197.02,83.54,10.37,3.25,15.66
2019-01-13,Punjabi_Bagh,2019,1,13,6,249.28,369.09,36.98,122.72,94.72,83.61,16.64,2.11,20.68
2019-01-14,Punjabi_Bagh,2019,1,14,0,88.0,146.54,5.75,65.46,39.35,57.55,19.28,0.94,25.94
2019-01-15,Punjabi_Bagh,2019,1,15,1,155.32,244.17,22.55,85.36,61.43,64.57,24.17,1.72,24.03
2019-01-16,Punjabi_Bagh,2019,1,16,2,276.5,470.42,97.96,196.59,184.41,79.81,20.97,3.47,10.45
2019-01-17,Punjabi_Bagh,2019,1,17,3,334.59,531.95,100.34,184.87,176.62,81.37,23.31,3.22,20.74
2019-01-18,Punjabi_Bagh,2019,1,18,4,209.31,383.49,36.71,112.44,89.72,71.91,24.84,2.43,19.58
2019-01-19,Punjabi_Bagh,2019,1,19,5,246.64,462.72,48.61,112.36,96.22,77.28,21.43,2.07,23.2
2019-01-20,Punjabi_Bagh,2019,1,20,6,314.29,497.16,94.62,187.84,168.0,75.93,19.18,4.31,43.9
2019-01-21,Punjabi_Bagh,2019,1,21,0,142.66,258.34,40.46,115.4,94.34,68.22,18.75,1.75,11.5
2019-01-22,Punjabi_Bagh,2019,1,22,1,52.51,77.99,12.48,69.27,46.13,59.65,21.95,0.99,14.1
2019-01-23,Punjabi_Bagh,2019,1,23,2,172.07,248.81,47.79,105.26,94.94,64.03,21.88,2.08,12.86
2019-01-24,Punjabi_Bagh,2019,1,24,3,128.12,216.84,25.73,85.32,65.9,58.3,20.75,1.28,14.61
2019-01-25,Punjabi_Bagh,2019,1,25,4,128.12,175.47,10.5,78.95,50.55,53.85,16.76,1.01,25.11
2019-01-26,Punjabi_Bagh,2019,1,26,5,128.12,161.66,3.17,55.67,32.05,48.75,17.89,0.84,32.17
2019-01-27,Punjabi_Bagh,2019,1,27,6,140.12,194.09,6.61,95.04,55.88,49.13,23.33,0.95,25.86
2019-01-28,Punjabi_Bagh,2019,1,28,0,121.87,183.28,11.91,149.68,89.31,50.41,19.46,1.03,25.97
2019-01-29,Punjabi_Bagh,2019,1,29,1,133.92,205.54,21.79,117.2,80.1,51.87,23.54,1.65,24.33
2019-01-30,Punjabi_Bagh,2019,1,30,2,225.35,338.17,45.65,157.5,120.55,66.73,24.81,2.54,22.32
2019-01-31,Punjabi_Bagh,2019,1,31,3,201.66,319.96,68.15,170.18,146.03,63.25,25.82,2.27,17.41
2019-02-01,Punjabi_Bagh,2019,2,1,4,183.72,260.45,16.6,95.51,64.12,62.42,28.25,1.38,20.23
2019-02-02,Punjabi_Bagh,2019,2,2,5,181.03,250.83,4.44,40.14,24.85,54.94,26.72,1.25,16.16
2019-02-03,Punjabi_Bagh,2019,2,3,6,140.61,201.88,5.94,38.48,25.2,47.92,28.86,1.24,17.44
2019-02-04,Punjabi_Bagh,2019,2,4,0,171.38,268.25,45.03,89.93,84.54,47.54,27.01,2.19,20.02
2019-02-05,Punjabi_Bagh,2019,2,5,1,302.91,479.51,129.7,155.78,185.48,54.1,28.37,3.26,23.84
2019-02-06,Punjabi_Bagh,2019,2,6,2,169.12,249.04,8.11,26.62,20.77,36.38,22.55,1.4,16.82
2019-02-07,Punjabi_Bagh,2019,2,7,3,62.36,110.58,2.8,16.73,11.11,30.48,17.59,0.79,17.15
2019-02-08,Punjabi_Bagh,2019,2,8,4,78.0,151.94,14.54,41.56,33.96,37.11,22.33,0.98,18.74
2019-02-09,Punjabi_Bagh,2019,2,9,5,80.53,159.2,20.6,53.85,45.25,51.55,27.47,1.01,25.85
2019-02-10,Punjabi_Bagh,2019,2,10,6,153.71,256.45,44.0,68.11,72.09,62.99,26.32,1.39,26.19
2019-02-11,Punjabi_Bagh,2019,2,11,0,188.74,319.47,100.15,82.16,124.46,71.32,32.41,2.01,28.49
2019-02-12,Punjabi_Bagh,2019,2,12,1,221.64,377.08,112.94,109.78,149.45,82.51,31.77,2.14,27.74
2019-02-13,Punjabi_Bagh,2019,2,13,2,177.05,308.89,101.16,109.97,140.96,79.27,32.76,1.98,28.93
2019-02-14,Punjabi_Bagh,2019,2,14,3,147.77,226.86,29.98,93.95,74.4,75.93,28.88,1.3,14.56
2019-02-15,Punjabi_Bagh,2019,2,15,4,135.8,208.1,35.38,72.14,67.21,67.14,26.65,1.13,16.05
2019-02-16,Punjabi_Bagh,2019,2,16,5,111.16,178.26,10.32,51.81,35.88,54.89,18.26,0.98,17.3
2019-02-17,Punjabi_Bagh,2019,2,17,6,107.47,175.46,17.03,59.15,45.18,53.82,24.1,1.13,22.73
2019-02-18,Punjabi_Bagh,2019,2,18,0,101.72,184.08,31.93,80.8,69.01,53.19,23.31,1.12,20.04
